Address,Parcel,Code Number,Code Description,Date Cited,Date Corrected,Violation Status,Case Number,Code Case Status
"10 BERKSHIRE PL
Cambridge, MA 02139
(42.368253, -71.091404)",40-68,410.6,Storage of Garbage and Rubbish,07/13/2015 12:00:00 AM,09/17/2015 12:00:00 AM,Corrected,HOU-008649-2015,Closed
"90 TREMONT ST
Cambridge, MA 02139
(42.372991, -71.097203)",85-82-1,410.602,Maint. of Areas Free from Garbage and Rubbish,07/28/2015 12:00:00 AM,08/05/2015 12:00:00 AM,Corrected,HOU-008772-2015,Closed
"32 FIFTH ST
Cambridge, MA 02139
(42.371911, -71.083021)",23-53,410.5,Owner's Resp. to Maintain Structural Elements,01/05/2015 12:00:00 AM,09/10/2015 12:00:00 AM,Corrected,HOU-006903-2015,Closed
"15 Plymouth St
Cambridge, MA 02139
(42.36859, -71.091273)",40-114,410.6,Storage of Garbage and Rubbish,03/16/2016 12:00:00 AM,05/09/2016 12:00:00 AM,Corrected,HOU-011885-2016,Closed
"351 CAMBRIDGE ST
Cambridge, MA 02139
(42.371271, -71.081873)",23-138,410.55,"Extermination of Insects, Rodents and Skunks",01/08/2016 12:00:00 AM,03/31/2016 12:00:00 AM,Corrected,HOU-010572-2016,Closed
"56 HANCOCK ST
Cambridge, MA 02139
(42.368175, -71.108994)",119-91,410.55,"Extermination of Insects, Rodents and Skunks",11/14/2013 12:00:00 AM,03/27/2014 12:00:00 AM,Corrected,HOU-002851-2013,Closed
"352 NORFOLK ST
Cambridge, MA 02139
(42.372865, -71.096387)",85-23,410.55,"Extermination of Insects, Rodents and Skunks",04/12/2017 12:00:00 AM,06/14/2017 12:00:00 AM,Corrected,HOU-017989-2017,Closed
"346 HURLEY ST
Cambridge, MA 02139
(42.368911, -71.085327)",26-98,410.5,Owner's Resp. to Maintain Structural Elements,01/23/2015 12:00:00 AM,07/14/2015 12:00:00 AM,Corrected,HOU-007051-2015,Closed
"35 BROOKLINE ST
Cambridge, MA 02139
(42.363121, -71.102198)",93-64-3,410.5,Owner's Resp. to Maintain Structural Elements,09/16/2013 12:00:00 AM,10/31/2013 12:00:00 AM,Corrected,HOU-002168-2013,Closed
"35 Inman St
Cambridge, MA 02139
(42.36843, -71.104062)",118-55,410.602,Maint. of Areas Free from Garbage and Rubbish,04/10/2014 12:00:00 AM,04/24/2014 12:00:00 AM,Corrected,HOU-004459-2014,Closed
"1 Marcella St
Cambridge, MA 02139
(42.371284, -71.089156)",37-65,410.55,"Extermination of Insects, Rodents and Skunks",08/01/2014 12:00:00 AM,08/18/2014 12:00:00 AM,Corrected,HOU-005668-2014,Closed
"35 BROOKLINE ST
Cambridge, MA 02139
(42.363121, -71.102198)",93-64-1,410.351,Owner's Inst. and Maint. Responsibilities,02/18/2016 12:00:00 AM,03/15/2016 12:00:00 AM,Corrected,HOU-011441-2016,Closed
"35 BROOKLINE ST
Cambridge, MA 02139
(42.363121, -71.102198)",93-64-1,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,02/18/2016 12:00:00 AM,03/01/2016 12:00:00 AM,Corrected,HOU-011441-2016,Closed
"35 BROOKLINE ST
Cambridge, MA 02139
(42.363121, -71.102198)",93-64-1,410.831,"Dwell. Unfit for Human Hab, Hearing, Etc.",02/18/2016 12:00:00 AM,03/01/2016 12:00:00 AM,Corrected,HOU-011438-2016,Closed
"195 Hampshire St
Cambridge, MA 02139
(42.372913, -71.09984)",84-98,410.6,Storage of Garbage and Rubbish,10/01/2013 12:00:00 AM,02/12/2014 12:00:00 AM,Corrected,HOU-002380-2013,Closed
"262 BROOKLINE ST
Cambridge, MA 02139
(42.357639, -71.107728)",96-121,410.602,Maint. of Areas Free from Garbage and Rubbish,05/29/2014 12:00:00 AM,06/11/2014 12:00:00 AM,Corrected,HOU-004957-2014,Closed
"153 Auburn St
Cambridge, MA 02139
(42.363388, -71.104737)",106-54,410.55,"Extermination of Insects, Rodents and Skunks",10/07/2015 12:00:00 AM,10/29/2015 12:00:00 AM,Corrected,HOU-009332-2015,Closed
"191 Harvard St
Cambridge, MA 02139
(42.366865, -71.097383)",76-119,410.482,Smoke Detectors and Carbon Monoxide Alarms,01/10/2014 12:00:00 AM,01/20/2014 12:00:00 AM,Corrected,HOU-003302-2014,Closed
"233 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.361585, -71.097284)",70-51,410.6,Storage of Garbage and Rubbish,02/27/2014 12:00:00 AM,03/04/2014 12:00:00 AM,Corrected,HOU-003891-2014,Closed
"245 Washington St
Cambridge, MA 02139
(42.364935, -71.096598)",74-115-C,410.351,Owner's Inst. and Maint. Responsibilities,04/13/2015 12:00:00 AM,06/09/2015 12:00:00 AM,Corrected,HOU-007828-2015,Closed
"175 Columbia St
Cambridge, MA 02139
(42.367634, -71.097487)",88-33,410.5,Owner's Resp. to Maintain Structural Elements,11/04/2014 12:00:00 AM,01/20/2015 12:00:00 AM,Corrected,HOU-006498-2014,Closed
"30 INMAN ST
Cambridge, MA 02139
(42.368407, -71.104077)",107-77,410.55,"Extermination of Insects, Rodents and Skunks",04/06/2015 12:00:00 AM,08/31/2015 12:00:00 AM,Corrected,HOU-007746-2015,Closed
"30 INMAN ST
Cambridge, MA 02139
(42.368407, -71.104077)",,410.55,"Extermination of Insects, Rodents and Skunks",01/12/2015 12:00:00 AM,01/20/2015 12:00:00 AM,Corrected,HOU-006999-2015,Closed
"5 LAMONT AVE
Cambridge, MA 02139
(42.376451, -71.107802)",140-29,410.55,"Extermination of Insects, Rodents and Skunks",05/09/2016 12:00:00 AM,06/16/2016 12:00:00 AM,Corrected,HOU-012861-2016,Closed
"84 Howard St
Cambridge, MA 02139
(42.366344, -71.111021)",123-54,410.19,Hot Water,01/08/2015 12:00:00 AM,10/28/2015 12:00:00 AM,Corrected,HOU-006958-2015,Closed
"385 WASHINGTON ST
Cambridge, MA 02139
(42.365764, -71.09998)",,410.6,Storage of Garbage and Rubbish,03/20/2014 12:00:00 AM,04/28/2014 12:00:00 AM,Corrected,HOU-004157-2014,Closed
"7 Temple St
Cambridge, MA 02139
(42.366019, -71.104624)",107-133,410.55,"Extermination of Insects, Rodents and Skunks",12/10/2013 12:00:00 AM,12/17/2013 12:00:00 AM,Corrected,HOU-003097-2013,Closed
"93 Moore St
Cambridge, MA 02139
(42.366033, -71.093733)",42-22,410.55,"Extermination of Insects, Rodents and Skunks",05/07/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Corrected,HOU-004729-2014,Closed
"19 Marcella St
Cambridge, MA 02139
(42.371375, -71.089454)",37-58,410.602,Maint. of Areas Free from Garbage and Rubbish,07/01/2014 12:00:00 AM,07/17/2014 12:00:00 AM,Corrected,HOU-005312-2014,Closed
"319 WASHINGTON ST
Cambridge, MA 02139
(42.36532, -71.0984)",75-154,410.55,"Extermination of Insects, Rodents and Skunks",09/30/2015 12:00:00 AM,11/19/2015 12:00:00 AM,Corrected,HOU-009270-2015,Closed
"377 Cardinal Medeiros Ave
Cambridge, MA 02139
(42.370745, -71.089236)",37-119,410.55,"Extermination of Insects, Rodents and Skunks",03/21/2016 12:00:00 AM,05/10/2016 12:00:00 AM,Corrected,HOU-012054-2016,Closed
"57 SEVENTH ST
Cambridge, MA 02139
(42.371197, -71.085667)",34-30,410.55,"Extermination of Insects, Rodents and Skunks",04/19/2016 12:00:00 AM,06/16/2016 12:00:00 AM,Corrected,HOU-012537-2016,Closed
"647 Cambridge St
Cambridge, MA 02139
(42.371951, -71.087164)",,410.55,"Extermination of Insects, Rodents and Skunks",11/03/2014 12:00:00 AM,12/01/2014 12:00:00 AM,Corrected,HOU-006479-2014,Closed
"15 OAK ST
Cambridge, MA 02139
(42.37416, -71.099528)",83-25,410.602,Maint. of Areas Free from Garbage and Rubbish,09/30/2014 12:00:00 AM,10/23/2014 12:00:00 AM,Corrected,HOU-006194-2014,Closed
"179 5 Harvard St
Cambridge, MA 02139
(42.366409, -71.096272)",76-126,410.251,Kitchen Lighting and Electrical Outlets,02/25/2013 12:00:00 AM,12/11/2013 12:00:00 AM,Corrected,HOU-000246-2013,Closed
"316 PEARL ST
Cambridge, MA 02139
(42.357049, -71.110896)",98-20,410.55,"Extermination of Insects, Rodents and Skunks",09/18/2014 12:00:00 AM,10/15/2014 12:00:00 AM,Corrected,HOU-006086-2014,Closed
"51 COLUMBIA ST
Cambridge, MA 02139
(42.364709, -71.099177)",91-121,410.201,Temperature Requirements,02/04/2015 12:00:00 AM,03/02/2015 12:00:00 AM,Corrected,HOU-007137-2015,Closed
"14 PORTER RD
Cambridge, MA 02139
(42.389044, -71.120466)",178-34,410.602,Maint. of Areas Free from Garbage and Rubbish,05/20/2014 12:00:00 AM,08/07/2014 12:00:00 AM,Corrected,HOU-004892-2014,Closed
"86 Jackson Cir
Cambridge, MA 02139
(42.392013, -71.135141)",268A-32,410.5,Owner's Resp. to Maintain Structural Elements,05/29/2015 12:00:00 AM,07/01/2015 12:00:00 AM,Corrected,HOU-008210-2015,Closed
"65 Howard St
Cambridge, MA 02139
(42.36612, -71.110976)",122-103,410.6,Storage of Garbage and Rubbish,02/02/2016 12:00:00 AM,04/04/2016 12:00:00 AM,Corrected,HOU-011094-2016,Closed
"86 PINE ST
Cambridge, MA 02139
(42.365522, -71.097798)",75-134,410.6,Storage of Garbage and Rubbish,04/09/2014 12:00:00 AM,05/28/2014 12:00:00 AM,Corrected,HOU-004438-2014,Closed
"283 WASHINGTON ST
Cambridge, MA 02139
(42.36511, -71.097452)",75-96,410.602,Maint. of Areas Free from Garbage and Rubbish,09/23/2014 12:00:00 AM,10/07/2014 12:00:00 AM,Corrected,HOU-006108-2014,Closed
"67 NORFOLK ST
Cambridge, MA 02139
(42.365839, -71.10085)",90-182-3,410.55,"Extermination of Insects, Rodents and Skunks",05/29/2013 12:00:00 AM,06/13/2013 12:00:00 AM,Corrected,HOU-001003-2013,Closed
"39 HAMMOND ST
Cambridge, MA 02139
(42.380807, -71.114912)",149-93,410.602,Maint. of Areas Free from Garbage and Rubbish,03/24/2015 12:00:00 AM,04/16/2015 12:00:00 AM,Corrected,HOU-007585-2015,Closed
"143 Tremont St
Cambridge, MA 02139
(42.37394, -71.09668)",82-5,410.6,Storage of Garbage and Rubbish,07/09/2014 12:00:00 AM,07/28/2014 12:00:00 AM,Corrected,HOU-005416-2014,Closed
"330 HARVARD ST
Cambridge, MA 02139
(42.370383, -71.108097)",116-24,410.602,Maint. of Areas Free from Garbage and Rubbish,09/23/2014 12:00:00 AM,10/27/2014 12:00:00 AM,Corrected,HOU-006125-2014,Closed
"22 LOPEZ AVE
Cambridge, MA 02139
(42.368409, -71.079819)",19-35-2,410.252,Bathroom Lighting and Electrical Outlets,07/05/2013 12:00:00 AM,10/31/2013 12:00:00 AM,Corrected,HOU-001382-2013,Closed
"195 Hampshire St
Cambridge, MA 02139
(42.372913, -71.09984)",84-98,410.5,Owner's Resp. to Maintain Structural Elements,01/05/2015 12:00:00 AM,06/24/2015 12:00:00 AM,Corrected,HOU-006904-2015,Closed
"232 Hurley St
Cambridge, MA 02139
(42.368476, -71.081924)",17-1-1,410.602,Maint. of Areas Free from Garbage and Rubbish,11/05/2014 12:00:00 AM,11/18/2014 12:00:00 AM,Corrected,HOU-006501-2014,Closed
"33 INMAN ST
Cambridge, MA 02139
(42.368186, -71.104228)",118-70-2,410.55,"Extermination of Insects, Rodents and Skunks",04/10/2014 12:00:00 AM,04/24/2014 12:00:00 AM,Corrected,HOU-004492-2014,Closed
"401 WASHINGTON ST
Cambridge, MA 02139
(42.365729, -71.099896)",89-25,410.6,Storage of Garbage and Rubbish,04/11/2013 12:00:00 AM,04/12/2013 12:00:00 AM,Corrected,HOU-000672-2013,Closed
"3 Marcella St common
Cambridge, MA 02139
(42.371244, -71.089024)",37-65,410.351,Owner's Inst. and Maint. Responsibilities,06/11/2015 12:00:00 AM,07/02/2015 12:00:00 AM,Corrected,HOU-008389-2015,Closed
"80 ALLSTON ST
Cambridge, MA 02139
(42.357717, -71.106581)",96-70,410.6,Storage of Garbage and Rubbish,07/02/2013 12:00:00 AM,07/17/2013 12:00:00 AM,Corrected,HOU-001302-2013,Closed
"16 HARRISON AVE
Cambridge, MA 02139
(42.399421, -71.137067)",188-129,410.601,Collection of Garbage and Rubbish,06/05/2015 12:00:00 AM,06/12/2015 12:00:00 AM,Corrected,HOU-008325-2015,Closed
"155 PEARL ST
Cambridge, MA 02139
(42.360858, -71.106811)",103-24,410.6,Storage of Garbage and Rubbish,05/02/2013 12:00:00 AM,06/04/2013 12:00:00 AM,Corrected,HOU-000804-2013,Closed
"45 River St
Cambridge, MA 02139
(42.36462, -71.106513)",105-55,410.5,Owner's Resp. to Maintain Structural Elements,03/17/2014 12:00:00 AM,03/17/2014 12:00:00 AM,Corrected,HOU-004091-2014,Closed
"25 MARCELLA ST
Cambridge, MA 02139
(42.371407, -71.089529)",37-57,410.55,"Extermination of Insects, Rodents and Skunks",05/06/2015 12:00:00 AM,06/24/2015 12:00:00 AM,Corrected,HOU-008008-2015,Closed
"2088 Massachusetts Ave
Cambridge, MA 02139
(42.391357, -71.123329)",199-67,410.602,Maint. of Areas Free from Garbage and Rubbish,10/22/2013 12:00:00 AM,02/12/2014 12:00:00 AM,Corrected,HOU-002634-2013,Closed
"115 SCIARAPPA ST
Cambridge, MA 02139
(42.36821, -71.082191)",26-82,410.351,Owner's Inst. and Maint. Responsibilities,03/01/2016 12:00:00 AM,03/03/2016 12:00:00 AM,Corrected,HOU-011502-2016,Closed
"440 CAMBRIDGE ST
Cambridge, MA 02139
(42.371487, -71.083516)",23-131,410.55,"Extermination of Insects, Rodents and Skunks",07/23/2014 12:00:00 AM,08/25/2014 12:00:00 AM,Corrected,HOU-005599-2014,Closed
"1245 CAMBRIDGE ST
Cambridge, MA 02139
(42.373393, -71.09822)",,410.6,Storage of Garbage and Rubbish,06/23/2014 12:00:00 AM,08/05/2014 12:00:00 AM,Corrected,HOU-005245-2014,Closed
"44 PLEASANT ST
Cambridge, MA 02139
(42.363956, -71.108308)",104-88,410.601,Collection of Garbage and Rubbish,12/08/2014 12:00:00 AM,12/29/2014 12:00:00 AM,Corrected,HOU-006735-2014,Closed
"411 CAMBRIDGE ST
Cambridge, MA 02139
(42.371416, -71.082965)",23-134,410.201,Temperature Requirements,01/03/2014 12:00:00 AM,01/09/2014 12:00:00 AM,Corrected,HOU-003239-2014,Closed
"52 Trowbridge St
Cambridge, MA 02139
(42.372508, -71.111301)",135-44,410.352,Occupant's Inst. and Maint. Responsibilities,06/05/2013 12:00:00 AM,07/16/2013 12:00:00 AM,Corrected,HOU-001105-2013,Closed
"362 Rindge Ave
Cambridge, MA 02139
(42.393872, -71.138379)",268B-42,410.81,Access for Repairs and Alterations,11/06/2013 12:00:00 AM,01/29/2014 12:00:00 AM,Corrected,HOU-002795-2013,Closed
"31 BLANCHARD RD
Cambridge, MA 02139
(42.391747, -71.157488)",267B-19,410.601,Collection of Garbage and Rubbish,10/15/2013 12:00:00 AM,10/22/2013 12:00:00 AM,Corrected,HOU-002553-2013,Closed
"210 RIVER ST
Cambridge, MA 02139
(42.363174, -71.110777)",125-115,410.6,Storage of Garbage and Rubbish,07/13/2015 12:00:00 AM,10/01/2015 12:00:00 AM,Corrected,HOU-008657-2015,Closed
"1131 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.370926, -71.114009)",134-7,410.55,"Extermination of Insects, Rodents and Skunks",03/24/2016 12:00:00 AM,04/21/2016 12:00:00 AM,Corrected,HOU-012175-2016,Closed
"100 MEMORIAL DR
Cambridge, MA 02139
(42.359699, -71.08579)",48-154,410.55,"Extermination of Insects, Rodents and Skunks",05/30/2014 12:00:00 AM,06/09/2014 12:00:00 AM,Corrected,HOU-004966-2014,Closed
"134 ELM ST N
Cambridge, MA 02139
(42.370169, -71.09705)",,410.6,Storage of Garbage and Rubbish,05/30/2014 12:00:00 AM,07/12/2014 12:00:00 AM,Corrected,HOU-004952-2014,Closed
"164 AUBURN ST
B Cambridge, MA 02139
(42.363584, -71.105069)",106-25,410.451,Egress Obstructions,03/05/2013 12:00:00 AM,04/11/2013 12:00:00 AM,Corrected,HOU-000339-2013,Closed
"42 BLAKESLEE ST
Cambridge, MA 02139
(42.381181, -71.135026)",232-56,410.351,Owner's Inst. and Maint. Responsibilities,02/13/2015 12:00:00 AM,03/16/2015 12:00:00 AM,Corrected,HOU-007183-2015,Closed
"45 HARDING ST
Cambridge, MA 02139
(42.373876, -71.090337)",36-31,410.55,"Extermination of Insects, Rodents and Skunks",06/10/2014 12:00:00 AM,07/23/2014 12:00:00 AM,Corrected,HOU-005101-2014,Closed
"12 PLEASANT ST
Cambridge, MA 02139
(42.365799, -71.1061)",105-59,410.351,Owner's Inst. and Maint. Responsibilities,10/30/2015 12:00:00 AM,12/15/2015 12:00:00 AM,Corrected,HOU-009492-2015,Closed
"89 SPRING ST
Cambridge, MA 02139
(42.369221, -71.08236)",25-73,410.6,Storage of Garbage and Rubbish,07/29/2013 12:00:00 AM,08/19/2013 12:00:00 AM,Corrected,HOU-001619-2013,Closed
"362 Rindge Ave
Cambridge, MA 02139
(42.393872, -71.138379)",268B-42,410.81,Access for Repairs and Alterations,11/06/2013 12:00:00 AM,01/29/2014 12:00:00 AM,Corrected,HOU-002800-2013,Closed
"109 TREMONT ST
Cambridge, MA 02139
(42.373544, -71.096943)",82-9,410.6,Storage of Garbage and Rubbish,07/09/2014 12:00:00 AM,09/12/2014 12:00:00 AM,Corrected,HOU-005417-2014,Closed
"645 Cambridge St
Cambridge, MA 02139
(42.371951, -71.087165)",35-60,410.602,Maint. of Areas Free from Garbage and Rubbish,01/07/2014 12:00:00 AM,01/21/2014 12:00:00 AM,Corrected,HOU-003259-2014,Closed
"46 CARVER ST
Cambridge, MA 02139
(42.382521, -71.113126)",149-99,410.602,Maint. of Areas Free from Garbage and Rubbish,08/07/2013 12:00:00 AM,09/03/2013 12:00:00 AM,Corrected,HOU-001736-2013,Closed
"270 Sidney St
Cambridge, MA 02139
(42.356037, -71.107373)",66-1,410.602,Maint. of Areas Free from Garbage and Rubbish,06/18/2014 12:00:00 AM,06/23/2014 12:00:00 AM,Corrected,HOU-005199-2014,Closed
"1197 CAMBRIDGE ST
Cambridge, MA 02139
(42.373275, -71.097335)",82-12,410.55,"Extermination of Insects, Rodents and Skunks",07/09/2014 12:00:00 AM,09/18/2014 12:00:00 AM,Corrected,HOU-005414-2014,Closed
"20 TUFTS ST
Cambridge, MA 02139
(42.357408, -71.111584)",99-26,410.5,Owner's Resp. to Maintain Structural Elements,12/22/2015 12:00:00 AM,02/11/2016 12:00:00 AM,Corrected,HOU-010373-2015,Closed
"20 CORPORAL MCTERNAN ST
Cambridge, MA 02139
(42.360736, -71.10739)",103-113-302,410.5,Owner's Resp. to Maintain Structural Elements,08/06/2013 12:00:00 AM,08/20/2013 12:00:00 AM,Corrected,HOU-001704-2013,Closed
"315 HARVARD ST
Cambridge, MA 02139
(42.370077, -71.107016)",115-58-4A,410.5,Owner's Resp. to Maintain Structural Elements,03/19/2014 12:00:00 AM,04/14/2014 12:00:00 AM,Corrected,HOU-004167-2014,Closed
"1192 CAMBRIDGE ST
Cambridge, MA 02139
(42.373268, -71.097242)",84-23,410.481,Posting of Name of Owner,11/03/2014 12:00:00 AM,11/19/2014 12:00:00 AM,Corrected,HOU-006460-2014,Closed
"18 ELLERY ST
Cambridge, MA 02139
(42.370798, -71.11103)",116-18,410.6,Storage of Garbage and Rubbish,07/09/2013 12:00:00 AM,08/01/2013 12:00:00 AM,Corrected,HOU-001385-2013,Closed
"80 Chestnut St
BB Cambridge, MA 02139
(42.356519, -71.108618)",65-52-BB,410.253,Light Fixtures Oth than in Habit. Rooms or Kitch.,09/22/2011 12:00:00 AM,03/14/2013 12:00:00 AM,Corrected,HOU-000478-2013,Closed
"205 GREEN ST
Cambridge, MA 02139
(42.363819, -71.102566)",93-107,410.5,Owner's Resp. to Maintain Structural Elements,03/06/2013 12:00:00 AM,05/02/2013 12:00:00 AM,Corrected,HOU-000414-2013,Closed
"11 Green St
Cambridge, MA 02139
(42.361678, -71.098994)",69-115,410.551,Screens for Windows,09/04/2013 12:00:00 AM,09/04/2013 12:00:00 AM,Corrected,HOU-002037-2013,Closed
"97 SCHOOL ST
Cambridge, MA 02139
(42.363996, -71.098649)",75-15,410.602,Maint. of Areas Free from Garbage and Rubbish,04/04/2013 12:00:00 AM,07/08/2014 12:00:00 AM,Corrected,HOU-000610-2013,Closed
"237 Franklin St
Cambridge, MA 02139
(42.363964, -71.104234)",106-122,410.5,Owner's Resp. to Maintain Structural Elements,05/31/2013 12:00:00 AM,05/13/2013 12:00:00 AM,Corrected,HOU-001036-2013,Closed
"85 Windsor St
Cambridge, MA 02139
(42.363649, -71.096632)",74-7,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,01/08/2014 12:00:00 AM,01/30/2014 12:00:00 AM,Corrected,HOU-003285-2014,Closed
"89 SPRING ST
Cambridge, MA 02139
(42.369221, -71.08236)",25-73,410.6,Storage of Garbage and Rubbish,04/11/2013 12:00:00 AM,04/23/2013 12:00:00 AM,Corrected,HOU-000662-2013,Closed
"32 FIFTH ST
Cambridge, MA 02139
(42.371911, -71.083021)",23-53,410.254,"Light in Passageways, Hallways, and Stairways",10/30/2014 12:00:00 AM,12/03/2014 12:00:00 AM,Corrected,HOU-006444-2014,Closed
"133 FIFTH ST
Cambridge, MA 02139
(42.369087, -71.08369)",26-22,410.602,Maint. of Areas Free from Garbage and Rubbish,09/11/2012 12:00:00 AM,03/13/2013 12:00:00 AM,Corrected,HOU-000457-2013,Closed
"385 WASHINGTON ST
Cambridge, MA 02139
(42.365764, -71.09998)",,410.601,Collection of Garbage and Rubbish,03/20/2014 12:00:00 AM,04/28/2014 12:00:00 AM,Corrected,HOU-004157-2014,Closed
"20 Lopez St
Cambridge, MA 02139
(42.361266, -71.10436)",94-53,410.452,Safe Condition,09/25/2014 12:00:00 AM,10/09/2014 12:00:00 AM,Corrected,HOU-006127-2014,Closed
"35 BROOKLINE ST
Cambridge, MA 02139
(42.363121, -71.102198)",93-64-1,410.831,"Dwell. Unfit for Human Hab, Hearing, Etc.",02/18/2016 12:00:00 AM,03/01/2016 12:00:00 AM,Corrected,HOU-011441-2016,Closed
"154 Gore St
Cambridge, MA 02139
(42.372506, -71.085011)",35-70-148,410.602,Maint. of Areas Free from Garbage and Rubbish,03/25/2014 12:00:00 AM,04/10/2014 12:00:00 AM,Corrected,HOU-004230-2014,Closed
"812 Memorial Dr
Cambridge, MA 02139
(42.361135, -71.115917)",128-30,410.451,Egress Obstructions,12/17/2014 12:00:00 AM,04/02/2015 12:00:00 AM,Corrected,HOU-006820-2014,Closed
"7 Seckel St
Cambridge, MA 02139
(42.369597, -71.093698)",78-74,410.5,Owner's Resp. to Maintain Structural Elements,07/03/2014 12:00:00 AM,07/30/2014 12:00:00 AM,Corrected,HOU-005382-2014,Closed
"16 DUDLEY ST
Cambridge, MA 02139
(42.396332, -71.129832)",192-129,410.55,"Extermination of Insects, Rodents and Skunks",09/14/2015 12:00:00 AM,10/26/2015 12:00:00 AM,Corrected,HOU-009106-2015,Closed
"426 PUTNAM AVE
Cambridge, MA 02139
(42.359449, -71.111629)",101-152,410.6,Storage of Garbage and Rubbish,05/23/2013 12:00:00 AM,06/24/2013 12:00:00 AM,Corrected,HOU-000985-2013,Closed
"156 NORFOLK ST
Cambridge, MA 02139
(42.368117, -71.099288)",88-50,410.55,"Extermination of Insects, Rodents and Skunks",09/08/2014 12:00:00 AM,02/17/2015 12:00:00 AM,Corrected,HOU-005973-2014,Closed
"957 Cambridge St
Cambridge, MA 02139
(42.372727, -71.093151)",81-95,410.55,"Extermination of Insects, Rodents and Skunks",02/25/2015 12:00:00 AM,04/13/2015 12:00:00 AM,Corrected,HOU-007275-2015,Closed
"1716 CAMBRIDGE ST
Cambridge, MA 02139
(42.375231, -71.112578)",137-38-36,410.5,Owner's Resp. to Maintain Structural Elements,03/05/2015 12:00:00 AM,03/25/2015 12:00:00 AM,Corrected,HOU-007407-2015,Closed
"100 LANDSDOWNE ST
Cambridge, MA 02139
(42.360177, -71.101144)",68-74,410.19,Hot Water,06/03/2015 12:00:00 AM,07/06/2015 12:00:00 AM,Corrected,HOU-008303-2015,Closed
"59 Madison Ave
Cambridge, MA 02139
(42.399298, -71.136094)",188-144,410.602,Maint. of Areas Free from Garbage and Rubbish,08/06/2013 12:00:00 AM,08/13/2013 12:00:00 AM,Cited,HOU-001703-2013,Closed
"59 Madison Ave
Cambridge, MA 02139
(42.399298, -71.136094)",188-144,410.602,Maint. of Areas Free from Garbage and Rubbish,08/06/2013 12:00:00 AM,08/13/2013 12:00:00 AM,Cited,HOU-001703-2013,Closed
"288 Washington St
Cambridge, MA 02139
(42.365149, -71.097633)",75-72,410.55,"Extermination of Insects, Rodents and Skunks",04/09/2014 12:00:00 AM,05/06/2014 12:00:00 AM,Corrected,HOU-004441-2014,Closed
