,Audio_ID,Audio_Prompt,Audio_Path,Audio_Time,Audio_MFCC,Prompts_Length,Predicted_Sentence
303,a0449.wav,"A sinewy hand, dripping with water, was clutching the rail ",/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0449.wav,5.658666666666667,"[[-68.19598341  38.94279209  28.63039791 ...,  -0.80900727   3.61419533
    3.37640613]
 [-60.75594357  52.23788575  30.5940696  ...,   6.75683344  16.87113723
    6.63723213]
 [-68.64908612  57.34344077  35.40569606 ...,   9.41008191  10.79352426
    0.55484519]
 ..., 
 [-60.91946286  44.16682463  49.00096575 ...,  -1.09560661   7.05599703
    3.84768204]
 [-57.42873745  51.9340818   45.54355853 ...,   9.89561715   3.36508153
    2.18302861]
 [-82.18801791  11.33096026  33.47472891 ...,   5.3581932    8.62934147
    2.51424602]]",10,"iiww  al tanlni  dtdhgyg hhpuc t itcrahn rs,psaewenwireAi ,"
304,a0450.wav,No man ate of the seal meat or the oil ,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0450.wav,4.293333333333333,"[[ -5.39965128e+01   5.61178277e+01   2.89848240e+01 ...,   1.03635442e+01
    1.72919732e+01   1.47313282e+00]
 [ -6.91122709e+01   5.70459375e+01   3.98111024e+01 ...,   1.47005340e+01
    1.30057491e+01   4.66167860e+00]
 [ -5.76305498e+01   6.17155512e+01   2.97570554e+01 ...,   7.61533941e+00
    2.11613396e+01  -4.88588931e+00]
 ..., 
 [ -5.68440566e+01   5.51547603e+01   3.34782545e+01 ...,   5.75217151e+00
    6.94718602e+00  -1.98751045e-04]
 [ -4.95972808e+01   5.53569767e+01   2.95593447e+01 ...,   2.72900664e+00
    1.41530588e+01   7.10171736e+00]
 [ -1.62170656e+02   2.83892804e+01   9.32399831e+01 ...,  -1.93066663e+01
    9.23466931e+00   2.67282475e+01]]",10,e oa mt a No r to  iethl ohfsalenatee m
305,a0451.wav,I noticed blood spouting from Kerfoot's left hand ,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0451.wav,5.232,"[[-116.7392018    49.44070533   79.13641187 ...,   -4.11275155
    22.49931826   -6.27928471]
 [ -49.36142293   56.46824801   37.49254265 ...,    9.57357579
    16.05798982    1.0653372 ]
 [ -50.04800965   24.58233822   47.80226037 ...,   -1.07102673
    13.55814849    5.33788567]
 ..., 
 [ -88.37940344   29.50428549   16.05672775 ...,    1.16066343
     7.57214831    6.12197676]
 [ -86.80229022   26.40024973   12.90199328 ...,    4.56172103
    -1.61890954    2.34936375]
 [ -83.16384622   30.59808789   21.88163719 ...,    8.30386925
    11.96828199    4.93186859]]",9,na fh delrotIpsuoKmitob efetngd sdo '  crifolnoto 
306,a0452.wav,"Three oilers and a fourth engineer, was his greeting ",/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0452.wav,5.274666666666667,"[[-38.14696601  58.27331364  35.62307583 ...,  11.25070003  16.50444082
    1.3158979 ]
 [-52.70885904  56.05347791  51.5782605  ...,  13.02283091   1.68663027
   -2.05632917]
 [-53.9038838   59.50112747  33.15475553 ...,   2.49632898  14.33717061
    9.82578758]
 ..., 
 [ -5.89333323  64.59504418  33.92661794 ...,   2.75092349   3.53557575
    0.87441997]
 [ 57.02471259  61.08476615  17.0656827  ...,   4.55996217   7.09615093
   -3.14259147]
 [ 57.38101982  51.86222538  14.86432614 ...,   1.57271896   3.74846975
    1.04220239]]",9,"rnn,al  eg euheigahseThi ee r o edstir iwreanrfogst n"
307,a0453.wav,"Eighteen hundred, he calculated ",/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0453.wav,3.568,"[[ -84.4170997    49.66630752   20.86813253 ...,    8.21702063
    10.13271054   11.39915064]
 [-131.85911028   60.28944141   48.40521603 ...,  -11.42467879
     9.30610034    6.30974782]
 [ -96.8771622    78.77575288   43.93841816 ...,    2.22733279
     8.81700211   10.91524906]
 ..., 
 [  30.5079418    58.30092916   13.26415711 ...,    2.09847593
     1.50975346   -2.97074137]
 [  45.62924052   58.77338553   23.45719856 ...,    4.94195687
     6.91042996    2.11988852]
 [ -92.47217005    9.90257851   60.26944104 ...,   -8.7797933     6.21114883
    27.19713854]]",4,"   elgeetdnhEnlcer,dadahthce uiu"
308,a0454.wav,The sharp voice of Wolf Larsen aroused me ,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0454.wav,4.698666666666667,"[[ -1.26621218e+02   4.13859962e+01   1.18755290e+01 ...,   1.73219110e+01
    1.91215733e+01   3.56532622e+00]
 [ -2.42184956e+01   5.93725875e+01   3.38285332e+01 ...,   6.08835396e+00
   -4.52394531e-02  -6.58006950e-01]
 [ -5.24223312e+01   6.99108358e+01   3.96195243e+01 ...,  -7.20101630e-01
    1.37561654e+01   2.67728629e+00]
 ..., 
 [ -4.90398633e+01   5.78474642e+01   3.39523891e+01 ...,  -1.78700050e+00
    4.31817624e+00   8.34968316e+00]
 [ -4.66058109e+01   5.53798584e+01   3.28935024e+01 ...,   8.49953795e-01
    7.25624866e+00  -8.75103286e-01]
 [ -7.69585345e+01  -1.64897988e+01   3.36636901e+01 ...,  -1.40112342e+01
    2.60287807e+00   1.04007892e+01]]",8,ecmToheoaWs  le ihfp  srsa rodfLrev  uonae
309,a0455.wav,"I obeyed, and a minute or two later they stood before him ",/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0455.wav,5.8933333333333335,"[[ -49.55443458   60.91497102   27.17009755 ...,    2.13987842
    13.09969027   12.71066997]
 [ -46.49326681   61.67504913   39.15324922 ...,    4.01259035
     8.03512082    4.85041242]
 [ -42.90346009   67.70314591   26.89483312 ...,   10.11504953
     2.50423339   -0.75925802]
 ..., 
 [ -47.66192124   52.40256176   36.03195939 ...,   14.52545334
    11.08611669    0.16715248]
 [-118.05724329   31.94754585   83.34539977 ...,   -8.80096015
     6.00547558   30.00452149]
 [ -62.78211077   47.9980426    51.56061852 ...,   -3.2947686   -10.58327422
    13.71037249]]",12,"reedto yni ,ldytebrbmt  aewsoonafe ht    oeueiroda Im ht o"
310,a0456.wav,"But it won't continue, she said with easy confidence ",/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0456.wav,4.613333333333333,"[[ -7.56098869e+01   4.12171137e+01   4.10809596e+01 ...,   1.82072855e+00
    1.73863358e+01   8.20549319e+00]
 [ -5.48108035e+01   5.96055427e+01   3.26009066e+01 ...,   4.15622026e+00
    8.45391043e+00   1.13454415e+00]
 [ -5.28171915e+01   5.82924336e+01   3.29616590e+01 ...,   4.26688912e+00
    1.35985732e+01   1.37184523e+01]
 ..., 
 [ -5.13013526e+01   4.60335559e+01   2.42097441e+01 ...,   1.63043573e+00
    1.28389295e+01   6.19687020e+00]
 [ -5.11346624e+01   4.82898896e+01   2.80716413e+01 ...,   6.65126367e+00
    1.14858740e+01  -2.41852410e+00]
 [ -1.37041417e+02   1.70978103e+01   8.09557206e+01 ...,  -1.53147426e+01
    4.98733951e-02   2.67793491e+01]]",10,"uic noecennt s cya sh wtieBiaittn, etw iohfoeund'  ds"
311,a0457.wav,What I saw I could not at first believe ,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0457.wav,4.485333333333333,"[[ -43.08576908   51.03404772   30.77365419 ...,   10.42542145
     9.18408678    9.67491136]
 [ -45.42538555   57.76315592   38.8687076  ...,    1.79738752
    10.76872151    8.71884811]
 [ -42.48054089   63.98439724   30.9200445  ...,   10.02733422
    11.69619605   -0.38151929]
 ..., 
 [ -26.79269483   62.56057691   28.92665883 ...,    8.71744918
     5.07731024   -0.75914222]
 [-147.50928854    6.24687176   70.05496549 ...,  -14.01872253
     4.55507531   17.77058985]
 [ -35.51338762   61.33648776   55.69578154 ...,    1.32211181
    11.19511956   11.79715678]]",9,cIaohle vst  u  WirtfwIi lbe a atnsed to
312,a0458.wav,The stout wood was crushed like an eggshell ,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0458.wav,4.378666666666667,"[[ -62.30770551   44.37597097   28.21237699 ...,   13.87259712   18.1177984
     6.72414831]
 [ -64.43531612   58.46607619   27.45515226 ...,    3.08917159
     6.47472092   19.20510145]
 [ -82.93756469   34.98682941   27.72204349 ...,   12.31920617
     9.92039428    2.90135003]
 ..., 
 [ -44.7925298    61.71269603   27.82116727 ...,    8.42541489
     7.47076983    6.90745766]
 [ -58.27665636   60.48090416   30.93675445 ...,   11.28520879
    13.02076575   10.19425189]
 [-105.2715812    29.05270265   70.08459855 ...,   -8.20495735
    -1.25082786   21.17165913]]",8,dweeahoh u g snrseudeg list ho  ow aeklltsTc
313,a0459.wav,There's too much of the schoolboy in me ,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0459.wav,4.208,"[[-86.22699966  37.88901645  21.64570855 ...,   8.11771286   8.37294707
    1.56653854]
 [-32.87891528  54.80216638  26.13878391 ...,   1.67076169   9.11549716
    7.26409453]
 [-19.50756588  64.72272658  26.89214203 ...,   8.15098683   5.65322995
    7.02770423]
 ..., 
 [ 21.24969386  99.65282594  53.03121871 ...,   0.65291747   3.99770825
   -9.30040889]
 [ 32.48201283  57.11890754  15.69508878 ...,   1.55703051   6.79295817
   -1.01185988]
 [-48.5851157   42.40735621  65.69856164 ..., -18.29060512  -9.01675343
   10.93312961]]",9,n Tyhcscf ohboemeh reoo' mti  eh o oslut
314,a0460.wav,I had forgotten their existence ,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05232006/wav/a0460.wav,3.482666666666667,"[[ -7.01348687e+01  -1.17186044e+01   6.88484179e+01 ...,   8.65169677e+00
    3.00653551e+01  -9.21091781e+00]
 [ -8.86776499e+01   2.26587229e+01   6.21839721e+01 ...,   5.66535538e-01
    1.49137722e+00   4.58124650e-02]
 [ -4.81544143e+01   5.45698365e+01   3.92433448e+01 ...,   6.78604771e-01
    8.03056523e+00   3.60057191e+00]
 ..., 
 [ -4.60165976e+01   5.89824059e+01   3.42254345e+01 ...,   2.05098862e+00
    3.16209743e+00   3.87799491e+00]
 [ -4.86194821e+01   5.94574051e+01   4.06522301e+01 ...,   6.18240977e+00
    5.49761852e+00  -2.01643962e+00]
 [ -5.32250822e+01   4.70015123e+01   3.99776120e+01 ...,   7.33418429e-01
    8.31602019e+00   3.10743409e+00]]",5,tsoxeea  etIfrrointtnhe  hgcdie 
320,sample-06.wav,PHONE STEVE YOUNG CALL STEVE YOUNG,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-06.wav,4.8053333333333335,"[[ -6.34957407e+01   5.08243569e+01   2.88839671e+01 ...,   1.13108508e+01
    9.67932323e+00   9.30113562e+00]
 [ -6.09996772e+01   4.83635776e+01   3.17990650e+01 ...,   8.91551214e+00
    1.35330928e-01   2.75206325e+00]
 [ -5.54674992e+01   5.16622935e+01   3.56511984e+01 ...,   6.07971109e+00
    7.69316536e+00   1.13694527e+01]
 ..., 
 [ -6.27988218e+01   4.78991030e+01   3.05973496e+01 ...,   2.31559574e+00
    1.00601372e+01   6.04467539e+00]
 [ -6.53570110e+01   5.22635386e+01   2.51137051e+01 ...,   5.01306532e+00
    1.57803539e+01   1.01200609e+01]
 [ -1.43179958e+02   1.21644979e+01   8.40181970e+01 ...,   3.64606196e+00
    7.11975535e+00   1.52402918e+01]]",6,YLU Y HNPGOST VELAOOS  EVNENEUEGCT
321,sample-07.wav,PHONE STEVE CALL STEVE PHONE YOUNG CALL YOUNG,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-07.wav,6.042666666666666,"[[-40.26823364  27.27635497  26.44880429 ...,  14.17563242  14.83588588
   11.55687864]
 [-77.46714407  30.86500124  29.24864566 ...,   5.74088491  13.24181972
   11.44103424]
 [-48.73643659  22.83177612  19.8064451  ...,  -8.00695621  15.8016825
   23.77332224]
 ..., 
 [-75.96340084  48.11490819  28.32219072 ...,  11.1432862    9.84170838
    9.40496754]
 [-64.98986621  55.69064685  29.07698152 ...,   3.16303763   9.93920596
    6.16878209]
 [-57.76969067  52.92386283  32.81478626 ...,   0.38073614   9.61073681
   -4.36217856]]",8,EOGHPELVLNU TGLOO NPY VE SOAUCYH NES TA NCEEL
322,sample-08.wav,PHONE PHONE STEVE STEVE  CALL CALL YOUNG YOUNG,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-08.wav,5.722666666666667,"[[ -61.67546005   63.19773448   40.0927981  ...,    9.16292542    6.8476755
     4.05821095]
 [ -71.87351309   47.73113048   26.58631752 ...,   10.74841809
    10.95122402    6.52789141]
 [ -79.91579255   43.91091199   35.22617529 ...,   -0.44341609
    11.78657262    4.83327702]
 ..., 
 [ -64.25483503   45.52351109   29.63293471 ...,    6.17527235
     8.70704817    3.69777982]
 [-110.06696187   19.01083115   78.30727326 ...,  -16.60288599    0.6008207
    19.56370634]
 [ -89.36773898   38.56173407   55.06982218 ...,    1.32933721
     4.33593208   10.51449401]]",8, GUVEYU TLEEAV LEC HOOSNNLEHEGC LNNP T YPS OOA
323,sample-09.wav,MEASURE LEISURE AND LEISURE MEASURE,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-09.wav,6.405333333333333,"[[ -5.63845872e+01   4.02553416e+01   2.58047916e+01 ...,   2.45643685e+00
    7.20900932e+00   1.36216439e+01]
 [ -5.10101787e+01   5.70789948e+01   3.15284132e+01 ...,   8.08478970e+00
    1.49596677e+01   5.90570466e+00]
 [ -6.56475107e+01   5.70906893e+01   3.52518233e+01 ...,   1.36215337e+01
    6.31671670e+00  -2.85765503e-02]
 ..., 
 [ -6.43116796e+01   3.84833081e+01   4.05817535e+01 ...,   1.04661311e+01
    1.52805713e+01  -3.92761343e+00]
 [ -5.01112253e+01   5.84704826e+01   2.87339041e+01 ...,   1.00670279e+01
    4.94319714e+00   1.31322733e-01]
 [ -1.25149375e+02   8.18845140e+00   7.43831215e+01 ...,  -1.51464124e+01
    1.53669539e+01   3.24745118e+01]]",5,RSRALIDUENRUEEEEEUSA ASMS RU ML EIE
324,sample-10.wav,COMPLAIN CHAMPLAIN AIRPLANE ELAINE EXPLAIN,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-10.wav,7.152,"[[ -50.8165567    59.74273515   33.51904052 ...,    1.37284007
     9.63130227    7.90376792]
 [-125.52621578   98.01376097   23.76218448 ...,   14.45934621
    12.76162604    6.67786506]
 [ -61.95392024   58.45051568   39.69500122 ...,    5.88174239
     4.64749554    2.14836349]
 ..., 
 [ -64.83753855   54.11611901   32.73113229 ...,    9.1158689    13.74781333
    -1.97580805]
 [ -55.19126095   59.1890873    32.66269076 ...,   10.11068101
     7.68085992   -1.78576792]
 [-130.96818187   16.6428647    74.51944459 ...,  -14.97137874
     7.50404289   19.61272975]]",5,APILPEAPPIIO CNIAIM AENANNAAMRLELH XCLENL 
325,sample-11.wav,BOOKENDS KENNEL KENNETH KENYA WEEKEND,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-11.wav,5.125333333333334,"[[ -61.49847931   54.02059268   24.26770398 ...,    5.05994051
     6.64683049    8.26340488]
 [ -47.64187408   51.02859812   27.92123106 ...,    7.96870081
     0.72215738   -5.74085828]
 [ -63.32976425   56.78466023   37.56546131 ...,   -5.87579109
     8.31216381    8.37997683]
 ..., 
 [ -64.00106994   47.81435458   30.89642038 ...,   -8.35154552    5.7231085
     4.61723184]
 [ -57.34442351   53.77226176   27.86479691 ...,    4.17322806
    17.05999477    2.94430685]
 [-123.77593819    6.54745915   74.77374446 ...,   -7.45091072
    10.24592771   25.57630408]]",5,SNNEKYWHEATLENE  NE OEEDBKKDEKEN NNKO
326,sample-12.wav,BELT BELOW BEND AEROBIC DASHBOARD DATABASE,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-12.wav,4.8053333333333335,"[[-66.08885391  46.82596396  27.71270953 ...,  -4.68731211   8.66968091
   11.72517213]
 [-68.51423913  48.93040963  30.17468909 ...,   2.08062358  11.50913817
   -1.76800258]
 [-59.47008034  50.75528776  20.77075789 ...,   5.11854143   3.99370482
    9.60366844]
 ..., 
 [-14.55476734  64.44666584  28.39930183 ...,   7.24302556   7.52938615
   -3.69967729]
 [-14.25692174  67.83521194  30.63911307 ...,   7.49071654   8.80460118
    5.14115329]
 [-63.77322812  49.53922432  40.94757071 ...,   9.01157428  19.069058
    5.32580294]]",6,TATENACSEORB WBELHAOIROEBBDDA ADBS A  DBEL
327,sample-13.wav,GATEWAY GATORADE GAZEBO AFGHAN AGAINST AGATHA,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-13.wav,5.296,"[[ -65.13572728   55.14276017   35.2789049  ...,   13.85121265
    15.21595365    5.44197224]
 [ -63.84751484   47.68603754   33.83736001 ...,    6.77277837
    12.17424238    3.6238502 ]
 [ -78.87688615   44.5780367    35.70095463 ...,    1.97209879
     1.56670216    5.96611326]
 ..., 
 [ -31.09094683   67.85743586   34.22928525 ...,    9.93920711
    11.23765385    5.36096711]
 [-133.25944627   12.35159524   77.15952575 ...,  -17.73982828
     9.38382701   39.81788177]
 [-114.22855362   29.96429514   55.9995783  ...,    2.7867569     3.83137354
    32.72843634]]",6,  TNOWGSAEGA RTBFDG YHAAEGOIAATAHA EAANAGAGZT
328,sample-14.wav,ABALON ABDOMINALS BODY ABOLISH,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-14.wav,4.487416666666666,"[[-70.69280156  56.07405683  38.93395883 ...,   0.62516568   7.34580469
    9.45558447]
 [-57.15824926  60.09945758  25.18992778 ...,  13.52540178  15.2599255
   -7.27124413]
 [-97.34927117  54.94127435  49.05100484 ...,  -0.87354467   9.52412973
   11.11277886]
 ..., 
 [-69.43224856  39.72415293  52.50686237 ...,  -4.28398186   4.77508109
    8.162186  ]
 [-62.38875647  32.30740396  41.31838843 ...,   4.14505475  -2.53013937
   12.58579123]
 [-68.41575814  47.84165687  39.36488898 ...,   3.79192129   9.42085803
    5.17924668]]",4,OS BDAOBALI  LAOINYMDSBNAOLHAB
329,sample-15.wav,ABOUNDING ABOUT ACCOUNT ALLENTOWN,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-15.wav,4.229333333333333,"[[-50.87398278  39.12316955  23.39813351 ...,   7.17958918  14.91768226
   13.6965196 ]
 [-98.66434452  29.45676807  27.79293122 ...,   0.11666451   9.8508446
    3.85408283]
 [-59.44288231  48.05925753  27.30914645 ...,  10.63731315   5.44435341
    5.60575688]
 ..., 
 [-61.47772249  52.77382055  30.55360903 ...,   3.99600624   7.40813982
    1.79495549]
 [-52.38537392  62.82185694  44.4395841  ...,   6.07772852  11.66340661
    8.02543565]
 [-60.30321948  61.57110172  33.96040241 ...,   3.10765295  15.10250722
    6.6213354 ]]",4,BAONT CTUOCDNL  OUBTNUANAGNLWIEAO
330,sample-16.wav,ACHIEVE ACTUAL ACUPUNCTURE ADVENTURE,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-16.wav,4.291791666666667,"[[-57.2636628   53.76910647  30.92708877 ...,  11.04823448   5.98074377
   -2.61095808]
 [-64.03829106  43.56040539  31.10989236 ...,   6.0157304    4.06217463
    6.15158455]
 [-60.48411079  65.23207142  25.62343429 ...,   2.8318473    1.19357588
    6.25514843]
 ..., 
 [-53.3939956   49.82190836  33.74455547 ...,   5.50057787   4.23498721
   -2.30168931]
 [-63.10158883  47.99746559  41.52949241 ...,  -0.27286992   4.58002967
    6.45050497]
 [-64.27041538  39.28426015  37.95255229 ...,   6.79103072   4.97235888
    1.72650938]]",4,VCETNTEAURHCUCAELPARN U VUUETICADEA 
331,sample-17.wav,ALGORITHM ALTHOUGH ALTOGETHER ANOTHER,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-17.wav,4.741333333333333,"[[ -52.19446183   42.17641575   29.13129374 ...,   -4.35657279
    -0.25785745    6.60270767]
 [ -52.99223922   48.68554521   31.56557815 ...,    5.354309     12.7381711
     1.13446835]
 [ -59.91040512   48.27622309   32.03635561 ...,    1.98903336
     5.94101098    8.94890677]
 ..., 
 [ -46.15181294   41.1332029    25.76595788 ...,   13.85520967
    21.43298556    6.89420944]
 [ -47.71075174   43.55277965   26.37934349 ...,    9.59414193
    12.39228468    6.81583702]
 [-119.28421705   26.84009046   68.95145626 ...,   -7.82014044
    11.88965518   34.45579656]]",4,TATLLTG UROM GRAEREHAHLOAOHHGHTITNO E
332,sample-18.wav,BATTLE BEATLE LITTLE METAL,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-18.wav,4.933333333333334,"[[-85.3867207   32.83768391  18.1742048  ..., -16.04651973  -4.10781659
   -4.9282752 ]
 [-92.90779116  33.13401398  26.26393656 ...,  -5.34121135  10.82842592
   13.45544226]
 [-46.64397825  60.33842925  38.17772152 ...,   5.52736388  13.56514229
    9.3865062 ]
 ..., 
 [-55.25282273  57.37555865  32.10915702 ...,   7.78580719  12.07007533
    6.10847489]
 [-59.18271745  53.54479454  38.22737728 ...,  13.68815369   6.3068628
    4.44687237]
 [-72.24826463  42.74522012  36.60204864 ...,   7.1636633    9.12484748
    3.60277363]]",4,TAEBATTL ELEBMTE TEALL LTI
333,sample-19.wav,BITTEN BLATANT BRIGHTEN BRITAIN,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-19.wav,5.36,"[[-55.5659947   37.12834085  28.1247493  ...,  11.92393327  11.56480134
    1.74070928]
 [ 22.17324141  70.60860341  18.07651312 ...,   4.48965736   2.35733815
    2.07504884]
 [-83.6476478   38.52630488  28.29427742 ...,  29.3559204   26.75341107
   22.69013817]
 ..., 
 [-52.10315336  52.04359454  27.99200621 ...,   4.66243622  17.0191024
    5.29478739]
 [-55.02576584  48.01094883  18.28486827 ...,   3.01502506   5.33976922
   -2.65159431]
 [-80.85650311  29.83183186  23.88226461 ...,  12.99835487  16.68276151
  -10.19742458]]",4,EB T TTI LNNARBNITTIBBTARENHIAG
334,sample-20.wav,BROOKHAVEN HOOD BROUHAHA BULLHEADS,/Users/Gurtej/Desktop/Data_Part_Project/Adminvox-05262006/wav/sample-20.wav,4.1450625,"[[-95.55464705  54.4755512   60.32251828 ...,  -1.37577603   6.27668574
    3.01654618]
 [-24.9407579   60.87023662  28.01399824 ...,   2.95178841   9.15482536
    7.62522684]
 [-21.42787404  67.74050329  29.95733618 ...,   3.63019259  12.04360259
    7.79701254]
 ..., 
 [-96.71480636  35.77281696  61.7427004  ...,  -7.55024012  -5.47535072
   10.48519323]
 [-70.91774683  44.36275445  61.5893856  ...,   6.50448377  -1.22605779
    7.6532529 ]
 [-70.22028565  46.24834566  55.36027627 ...,   0.63687509   3.93797909
   -0.80471713]]",4,ODEAKHBB  AVHOHSLULO NROOADBURHHAE
